epoch;loss;mean_squared_error;val_loss;val_mean_squared_error
375;1.5239413286573691e-05;1.5239414e-05;0.016292208572727538;0.016292208805680275
376;1.0845361158886216e-05;1.08453605e-05;0.016270868368368687;0.016270868480205536
377;7.974486738566017e-06;7.974488e-06;0.016267060400848778;0.016267061233520508
378;6.86267588374003e-06;6.862677e-06;0.01622893873066898;0.016228938475251198
379;6.335515655901277e-06;6.335514e-06;0.01626126293149617;0.016261262819170952
380;5.710080949080392e-06;5.7100815e-06;0.016303970847194833;0.01630397140979767
381;5.997839138828804e-06;5.99784e-06;0.016302333730084925;0.016302334144711494
382;5.176485579079213e-06;5.176485e-06;0.016255481057767633;0.016255483031272888
383;4.689467786377405e-06;4.689467e-06;0.01628558760421965;0.01628558710217476
384;5.060066999143702e-06;5.060067e-06;0.016248126663209007;0.016248125582933426
385;5.029963228862499e-06;5.0299627e-06;0.016306406928702024;0.016306405887007713
386;5.917986044964564e-06;5.917985e-06;0.016261033341190893;0.016261033713817596
387;6.278638296004972e-06;6.2786394e-06;0.016319259395114746;0.016319260001182556
388;8.514444796861978e-06;8.514445e-06;0.016255882074426437;0.016255881637334824
389;1.1342398220169633e-05;1.1342401e-05;0.01632870533506034;0.016328703612089157
390;1.6088988024095053e-05;1.608899e-05;0.016325431649280613;0.016325432807207108
391;2.861261580883828e-05;2.8612614e-05;0.016237217614033583;0.01623721607029438
392;3.10425540994891e-05;3.104256e-05;0.016372400463920616;0.016372401267290115
393;4.928548992223213e-05;4.9285496e-05;0.016284002117152356;0.016284001991152763
394;6.692945844950188e-05;6.692946e-05;0.016297925312480317;0.016297925263643265
395;7.331944576715921e-05;7.331945e-05;0.016392257358579968;0.016392257064580917
396;8.115791681190386e-05;8.115792e-05;0.016310361017168786;0.01631036214530468
397;7.079614178366313e-05;7.079614e-05;0.016207273559196496;0.016207272186875343
398;7.363491405898793e-05;7.3634925e-05;0.016441890728617438;0.016441890969872475
399;7.037958928039463e-05;7.0379596e-05;0.016229602253317488;0.016229601576924324
400;5.8780464015114326e-05;5.8780468e-05;0.016341413324869734;0.01634141243994236
401;5.33509631148718e-05;5.3350952e-05;0.016272392999097572;0.016272392123937607
402;5.8432710628208614e-05;5.8432717e-05;0.016282327405768474;0.016282327473163605
403;5.506509867607038e-05;5.5065095e-05;0.01650078982401954;0.016500787809491158
404;4.8765373614965996e-05;4.8765367e-05;0.01623261623440079;0.01623261719942093
405;4.2205178924222335e-05;4.2205185e-05;0.01625027790212419;0.016250276938080788
406;4.355524166355725e-05;4.3555247e-05;0.016429165858769516;0.016429167240858078
407;4.605091386262533e-05;4.605091e-05;0.01627348759077298;0.016273489221930504
408;4.2212977277088554e-05;4.2212974e-05;0.016401907344610982;0.016401907429099083
409;4.4538512492332514e-05;4.4538512e-05;0.016643778601681838;0.01664377935230732
410;5.342747344144065e-05;5.3427477e-05;0.016321611773334032;0.016321612522006035
411;7.226888403799126e-05;7.226887e-05;0.016313388268255756;0.01631338708102703
412;7.402883721044259e-05;7.402884e-05;0.016509359594049665;0.01650935970246792
413;7.595043115527637e-05;7.595043e-05;0.016433023734825972;0.016433022916316986
414;7.719856495860945e-05;7.719857e-05;0.016575582331807344;0.016575582325458527
